,0
2013-04-30,0.2348328947902083
2013-05-31,0.6760267429992711
2013-06-30,0.959230056394598
2013-07-31,1.2044900538769423
2013-08-31,0.8722159810561858
2013-09-30,0.46283938169598726
2013-10-31,0.4896665353233009
2013-11-30,0.1494552863644415
2013-12-31,0.12360088197726965
2014-01-31,0.12178177844584881
2014-02-28,-0.13521166568463072
2014-03-31,-0.1549021825219633
2014-04-30,0.23200983906808326
2014-05-31,0.7848433454690977
2014-06-30,0.8730903110378115
2014-07-31,0.9189142470696214
2014-08-31,0.8100656908630792
2014-09-30,0.5869266987396478
2014-10-31,0.2821429058981574
2014-11-30,0.20893852351979514
2014-12-31,-1.2962263194515238
2015-01-31,0.08893211118492067
2015-02-28,-0.20949431180305367
2015-03-31,0.07521285517111742
2015-04-30,0.09611125049291536
2015-05-31,0.3893672815958092
2015-06-30,0.5976777417069312
2015-07-31,0.6313391714014511
2015-08-31,0.566213386575261
2015-09-30,0.35867204147312665
2015-10-31,0.22484827200548252
2015-11-30,0.10976935452586778
2015-12-31,-0.08859023267613397
2016-01-31,-0.7731476805936612
2016-02-29,-0.3788152196326148
2016-03-31,-1.6600564857489197
2016-04-30,-0.1830750399432266
2016-05-31,0.4962262020513517
2016-06-30,0.8642531909998774
2016-07-31,0.8467067337809415
2016-08-31,0.8011719016409753
2016-09-30,0.5565871359754678
2016-10-31,0.2892779855307759
2016-11-30,0.12997743824965635
2016-12-31,-0.17518774902573098
2017-01-31,-3.037766476384319
2017-02-28,-5.328660452856809
2017-03-31,-2.997730799432614
2017-04-30,-1.261818975395257
2017-05-31,0.38792604024725286
2017-06-30,1.9725382202899904
2017-07-31,1.778799378822956
2017-08-31,1.1257047245720186
2017-09-30,0.5133909452803892
2017-10-31,0.5770604173427933
2017-11-30,0.32903205102957345
2017-12-31,0.416138288739067
2018-01-31,-0.36308667984852716
2018-02-28,0.0021779984078544867
2018-03-31,-0.4425234016494959
2018-04-30,-0.4492655960320584
2018-05-31,0.8457211117271736
2018-06-30,1.1034020618806202
2018-07-31,1.275683618281004
2018-08-31,0.9634275074156167
2018-09-30,0.5791174832989365
2018-10-31,0.6106929769672333
2018-11-30,0.09300061347267119
2018-12-31,-0.06473207648896895
2019-01-31,-1.203212870477635
2019-02-28,-1.7662310571968232
2019-03-31,-3.009827946959991
2019-04-30,-1.3137215399188307
2019-05-31,0.23313404157287954
2019-06-30,1.6163013992644149
2019-07-31,1.580741563875476
2019-08-31,0.940537392495504
2019-09-30,0.5089613599229105
2019-10-31,0.2029376071363338
2019-11-30,0.312449149850028
2019-12-31,-0.04514228428001532
2020-01-31,-0.03079513508717935
2020-02-29,-0.020084886202695662
2020-03-31,0.10017533658753575
2020-04-30,0.34563435080285976
2020-05-31,0.7534024996511823
2020-06-30,1.0321017357903672
2020-07-31,1.3515044232550657
2020-08-31,1.0380951336006146
2020-09-30,0.5732593733742648
2020-10-31,
2020-11-30,
2020-12-31,
2021-01-31,
